name bvmulCountT bvsdivCountT bvsremCountT opCountT bvmulCountD bvsdivCountD bvsremCountD opCountD
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12415.smt2 2601 0 0 84401 58 0 0 1084
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9872.smt2 187 0 0 2367 31 0 0 468
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14180.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_16506.smt2 258 0 0 4409 44 0 0 1387
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3687.smt2 69 0 0 3913 1 0 0 1070
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_375.smt2 24 0 0 10444 5 0 0 2274
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_226.smt2 160530642051941165327432457064824303530908516740080053996112490860286975668898775869213145059157832101470394995235950962674447239704773387420688631541834097465323474319152342464755690432911391137497583347268900486064097674442929880653593920563217206484002338378686751532211521332639009536141449537965567440056787929250 64 0 4820042472761275985972216659054806530067439321593374468664373583645829140651498414397810456258499869679920634666282600476089881048823413994045670981424858237273083325731457008112824369916279031549604394465703791803895946284824122843220066248832453208194577067477017507656037473557481939605088719597578398593592826602758 1182 16 0 68715
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_398.smt2 160530642051941165327432456880238715626903453674974666562505744423485614908406020530701193722246866558373890093857586801621174477461249784130015850261623934982726522984053499270038872404952206791639781115857133291648959854046079837893076228481028213529671423403064221321596398473881675058128781440765546313748080578498 64 0 4820042472761275985972216653512497833207929683642243209566747629082095995557163074875072875880804341911883102138028541348282889585570340421291557391478195242195913666669444398597423876992507417130994356646469415292428858827232937643271970413345108327572015810190388951828332865893751950633749160488717581288475373581169 1183 16 0 68653
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_478.smt2 207 0 0 13956 11 0 0 1809
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_897.smt2 207 0 0 6133 11 0 0 1344
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9424.smt2 5992 0 0 898370 174 0 0 2551
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4473.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4398.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15609.smt2 3656 0 0 22692 47 0 0 1474
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9532.smt2 2584 0 0 141109 139 0 0 2609
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2934.smt2 29 0 0 2823 1 0 0 769
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12440.smt2 12682120268588036999295713163151146602850051281 0 0 1814162895870726973237597112191208359766961442389 437 0 0 3990
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9919.smt2 218 0 0 66147 45 0 0 2177
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_213.smt2 207 0 0 8017 11 0 0 1496
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6697.smt2 11 0 0 807 7 0 0 166
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2217.smt2 38063177363334172104618532055000237689107039832396349629441268399182143701107551996884848322131161528781240582319785804116191292463414229523834549817786131945 0 0 2677110141213169530738688558694416680580631079997101688919270090180646463183016225779815940075788636377813903249667456963071768468773042058248790481270972474173 1 0 0 38024
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13854.smt2 22 0 0 1415 10 0 0 219
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7435.smt2 416 0 0 5122 34 0 0 974
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11585.smt2 9 0 0 794 6 0 0 161
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3586.smt2 211 0 0 26721 11 0 0 2298
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2074.smt2 4154655566439934745504390416502751318464052129780539586341277299492357511560408426904463744680634185407472742714054217865248642983842474441816875294105960645669940404924730031078 0 0 292210774838735468559702507984648094714613598394841886474319183912401313718961035316887558197833071895012733743472171877390123156750959774176279390166013529999456536019619832127209 1 0 0 40139
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_833.smt2 0 2 0 133 0 1 0 74
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_212.smt2 160530642051941165327432457165027908393082693832565835745784724640264857224594843052976775784909499110579926227412777221531938167779829057778482427093948185670161819329634571627601963076660662639534675987178145534460886776944077046723589239122119802659210549365453267932259730884535848252776897933588436051481514776803 64 0 4820042472761275985972216662063488394076887410766845723603084816123284276559851884424439428463534584753998152324477661145470819271732225362112189787395903863172118283507978138992613208932040765091135557853288167624406650904659337666049032559525583286246824607146901580819648546289221076475244480256674270844942301100161 1183 16 0 68748
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7595.smt2 9 0 0 794 6 0 0 160
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3048.smt2 207 0 0 18375 11 0 0 2046
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2214.smt2 0 2989 0 27784 0 38 0 728
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11604.smt2 4 0 0 2803 1 0 0 258
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_569.smt2 7 0 0 2255 1 0 0 608
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3807.smt2 228377707517205849823393667539249524607418947603137023482571687297352540460385600672276935791064701 0 0 16062565428662141612354748456464091312078935273442534047269738950748556856000832537036182122300349374 1 0 0 25621
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_769.smt2 213 0 0 32057 11 0 0 2549
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_573.smt2 5319 335 0 668503295771150 22 22 0 13348
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3042.smt2 29 0 0 2736 1 0 0 741
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_427.smt2 179 0 0 5144 11 0 0 1218
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3755.smt2 228377707517205849823393667539249527045169011360950312486607420824188032215490424111431229557159549 0 0 16062565428662141612354748456464091483534023090563006570322533956532069146484067062587946644955280610 1 0 0 25885
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_2374.smt2 65 0 0 992 10 0 0 270
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4942.smt2 787403094352976550860073196130342070553263049501149873794001248 0 0 55380684302660511608731960352404092709283351974094604376815036036 1 0 0 15751
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4182.smt2 228377707517205849823393667539249522614303786773445669851618070763187588909833152535444561028167293 0 0 16062565428662141612354748456464091171896502295506512295903186189500876214866995582671932717899128638 1 0 0 23210
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15007.smt2 258 0 0 4375 44 0 0 1388
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11964.smt2 20 0 0 1395 9 0 0 212
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10026.smt2 187 0 0 2367 31 0 0 468
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_1980.smt2 44 0 0 3000106 5 0 0 3077
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14942.smt2 207 0 0 19481 57 0 0 1397
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4790.smt2 228377707517205849823393667539249522614303786773445237828068173670096671459035829683539082616493267 0 0 16062565428662141612354748456464091171896502295506481910246843518094692863382170163282376721192695717 1 0 0 19966
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5334.smt2 95 0 0 4353 23 0 0 1078
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_975.smt2 201 0 0 5278 11 0 0 1235
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_351.smt2 207 0 0 17684 11 0 0 1990
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14024.smt2 2584 0 0 141749 139 0 0 2625
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_800.smt2 4674 184 0 141674628 14 15 0 6874
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2631.smt2 0 1027 0 9416 0 32 0 451
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10949.smt2 20 0 0 1402 9 0 0 214
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10642.smt2 43 0 0 8050 5 0 0 3279
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4333.smt2 2153 0 0 23544 45 0 0 483
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_400.smt2 24 0 0 9965 5 0 0 2261
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_380.smt2 160530642051941165327432461980074815717557624645172085085297853120254639348305860883302820659186971706211611226225533765578739080018030480760889550203430424144762292728070109821214959063138814290053917052290815491632910491867622447876522178294649818867899845729549555997734221457262887636364497154834701432048652240871 64 0 4820042472761275985972216806638569543583524537892069710921156145171523175734942312546136882315992209103091500847219260679407482298876687417098067148004569991899429675611335638637203210057854592639448830109316332052105246584109397310409361068095465457915351118652383622839485883345949074499044979296386447975577575633874 1187 16 0 68990
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6779.smt2 28 0 0 2164 1 0 0 116
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_533.smt2 1 4 0 203 1 2 0 112
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_8443.smt2 118 0 0 614854196 4 0 0 250
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5623.smt2 4 0 0 607 1 0 0 111
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2874.smt2 207 0 0 25737 11 0 0 2208
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5730.smt2 2909855528433156719818379348828 0 0 204659838835559381613008353408739 1 0 0 4370
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6161.smt2 4058489450949 0 0 285447091393681 1 0 0 1568
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13365.smt2 3547 0 0 37260 64 0 0 1147
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_1955.smt2 0 5135 0 47924 0 43 0 945
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_151.smt2 54 0 0 1609 22 0 0 470
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1093.smt2 2224 4 0 710211 4 4 0 3823
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_1503.smt2 44 0 0 7889829 5 0 0 3206
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2314.smt2 0 2428 0 22515 0 37 0 671
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_788.smt2 4837 198 0 141749105 15 16 0 6911
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_1068.smt2 84 0 0 6287 8 0 0 738
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_2536.smt2 213 0 0 31883 11 0 0 2532
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3204.smt2 207 0 0 14095 11 0 0 1812
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_274.smt2 33 0 0 2791 1 0 0 757
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_480.smt2 158 0 0 1108 8 0 0 166
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/uclid/catchconv/convert-jpg2gif-query-1375.smt2 204 0 0 55898 204 0 0 35228
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_326.smt2 160530642051941165327432456890786463507132314421552117272997558505588549809005606550044733798641778875122261802507779039395647206732308275746625723477635944267446348774630576024022690577978445897117369814794948559901253443783042697479391525171439013127061761401671223047917262637239237028300933903462690378108578141398 64 0 4820042472761275985972216653829201187314187377239450710086611969342880746705410808562086451902386943498628103996785916155586146240613373196877506739475147413343180504330130833426875333731008652240629215950425665378798406681952433940411861603944385177893305024892482012161344557760250807146397135294938199420196370896684 1183 16 0 68663
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_872.smt2 6 0 0 509 1 0 0 304
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9252.smt2 1180 0 0 96207 87 0 0 2366
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17676.smt2 29 0 0 2941 12 0 0 323
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_593.smt2 5319 335 0 83563109567942 22 22 0 10928
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_416.smt2 24 0 0 9211 5 0 0 2235
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11300.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6260.smt2 114 0 0 1374 17 0 0 302
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_14077.smt2 71 0 0 5701 8 0 0 584
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3584.smt2 211 0 0 26817 11 0 0 2301
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5376.smt2 32014558056625732224760927123198308257702920 0 0 2251690583342715909926177848264486742652187811 1 0 0 6340
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4075.smt2 228377707517205849823393667539249522614303796679553880402869655581203316724416780760284178516522621 0 0 16062565428662141612354748456464091171896502992236123102592363328524723934786697892897151707486089984 1 0 0 23907
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_3431.smt2 211 0 0 27483 11 0 0 2348
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2022.smt2 21343109397808820029923001933378200612459123063586560426191177853941822237013091354789228987194727966465628232324074291450663490084103594993682149264115896816777515894296675555342445622597630484317300970501494671376937383795956104847295757286 0 0 1501132027641400858718925873277682649367645805144876537495395799312333349701566126446944674352253788324524581542228483267539796635675765754677087891258800405798396888570659341319807150057241242779541519724351676291426020815016342709029589852357 1 0 0 45078
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_401.smt2 160530642051941165327432456880238715626903453674974666562505744423485614908406020530701193722246866558373890093857586801621174477461249784130015850261623934982726522984053499270038872404952206791639781115857133291648959854046079837893076228481028213529671423403064221321596398473881675058128781440765546313748080578498 64 0 4820042472761275985972216653512497833207929683642243209566747629082095995557163074875072875880804341911883102138028541348282889585570340421291557391478195242195913666669444398597423876992507417130994356646469415292428858827232937643271970413345108327572015810190388951828332865893751950633749160488717581288475373581169 1183 16 0 68653
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_957.smt2 3355 74 0 3295150 8 8 0 5272
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_2040.smt2 120782323924219922580383689628224148666227393909298430605226523183665461839735741893693259501507975553384173141398221332430278853609572367087985349547727404171911390144218444663312380424931252652841847738178374594921415674335312870 0 0 8495023449311413747773890057221138679736234601068646765391133007394975361988181149471038388312999252233282901008190355631734965988403773766037561090787384420511333114693467661759266624453857250579896917803599681361726159299987599612 1 0 0 43880
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5607.smt2 436698856006803790564562434672514070378508 0 0 30714486206176154411095667959730986520230583 1 0 0 5470
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_16165.smt2 40 0 0 3090 21 0 0 565
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_679.smt2 7 0 0 1144 1 0 0 405
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15851.smt2 4 0 0 1129 1 0 0 149
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10383.smt2 195 0 0 2444 32 0 0 476
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4050.smt2 228377707517205849823393667539249522614303832315148229333089658814892806175793987066789883126462077 0 0 16062565428662141612354748456464091171896505498606258969860854707986194946535972149642512100932082893 1 0 0 24171
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2403.smt2 0 1980 0 18313 0 36 0 615
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_4235.smt2 228377707517205849823393667539249522614303786773445491042636713905090477693689184035891344048108896 0 0 16062565428662141612354748456464091171896502295506499719671497461398923448014632718829689590963802863 1 0 0 23010
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_390.smt2 201 0 0 5617 11 0 0 1280
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_5982.smt2 226 0 0 3091 41 0 0 632
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6762.smt2 162 0 0 63639 42 0 0 2140
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6196.smt2 221 0 0 3069 43 0 0 641
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_254.smt2 0 179 0 1499 0 27 0 226
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13089.smt2 186786800 0 0 13047915562 51 0 0 501
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5727.smt2 7274637603866421593221706009493 0 0 511649511478006715172331653727080 1 0 0 4400
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_318.smt2 28 0 0 15759 5 0 0 2361
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_2788.smt2 29 0 0 3227 1 0 0 887
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_202.smt2 0 378 0 3321 0 29 0 302
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_3135.smt2 207 0 0 15503 11 0 0 1914
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_498.smt2 130 0 0 902 5 0 0 127
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_466.smt2 160530642051941165327432456650825199231925732436915113609308788137746780820365024609979197060657523669096805430715905630026392615815727591468751107813362733040070312039002079870890827141631506247502226913959651207161574277267137641890718525464593322286431571933361933774117602920854702206884465377102662913907258585418 64 0 4820042472761275985972216646624199881396824847902980073259698228410027658082774867182527597411382757400179311710055639289437057338384377552297159072544485519742859947549514441056854692930105553496436166785420975913891192987083893180479337017810836833083975390419864889585328567797401821483655708453419136923543681968599 1181 16 0 68590
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7177.smt2 2 0 0 3195 1 0 0 392
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_315.smt2 207 0 0 18222 11 0 0 2041
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app5/bench_369.smt2 2 68 0 624 2 25 0 197
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9791.smt2 983 0 0 89867 86 0 0 2354
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_444.smt2 160530642051941165327432456661372947112154593183492564319800602219849715720964610629322737137052435985845177139366097867800865345086786083085360981029374742324790137829579156624874645314657745352979815612897466475413867867004100501477033822155004121883821909931968935500438467084212264177056617839799806978267756148317 64 0 4820042472761275985972216646940903235503082541500187573779562568670812409231022600869541173432965358986924313568813014096740313993427410327883108420541437690890126785210200875886306149668606788606071026089377226000260740841803389477619228208410113683405264605121957949918340259663900677996303683259639755055264679284111 1180 16 0 68591
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app8/bench_905.smt2 207 0 0 6133 11 0 0 1338
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_236.smt2 207 0 0 7727 11 0 0 1462
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2617.smt2 0 1055 0 9661 0 32 0 470
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11360.smt2 672 0 0 7604 60 0 0 1569
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6066.smt2 179528395464475 0 0 12626830480980776 1 0 0 1836
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3821.smt2 228377707517205849823393667539249524607418947603137022729920771211618437322012316377528013485749885 0 0 16062565428662141612354748456464091312078935273442533994333291186210126108473796385034714394253277604 1 0 0 25601
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3493.smt2 228377707517205849823512916098137276298764995246696884139101667502729594258508950601054408090564221 0 0 16062565428662141612363135605105838115948310711735107922076420857862799756471544323121232925609642399 1 0 0 27796
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3164.smt2 228377707517463955535669301431392129417428545961103876344932406518097166734193012925243471001357776 0 0 16062565428680295047451413788465232869536294874141471756588525717604799923706084686817280654995649268 1 0 0 29700
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15266.smt2 258 0 0 4370 44 0 0 1381
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_9123.smt2 165 0 0 63709 43 0 0 2145
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_3380.smt2 228377707517206115039869247619720191193702939549867100199719993989034635632930279455364178858194614 0 0 16062565428662160265913530866377490012449936435437936901080274997597038046091271198744878754691679881 1 0 0 28682
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1411.smt2 40 3 0 41705 4 3 0 1735
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_16.smt2 36 0 0 56298 5 0 0 2569
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6281.smt2 6492 0 0 178531 145 0 0 8788
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_15099.smt2 4 0 0 1811 1 0 0 187
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4540.smt2 4 0 0 848 1 0 0 130
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_6457.smt2 332988 0 0 23421909 1 0 0 699
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_10661.smt2 12 0 0 1126 9 0 0 195
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_6198.smt2 214 0 0 6927 43 0 0 702
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app11/bench_163.smt2 160530642051941165327432458462400897661232565661592273136277856738925849998343923432232205181483714070629646391386422467792083868120023526621496832663425327690700391570615012367611598358888072613278085956529423529492998314590508775840370732042648153138222123194114480269726022977515970583951650845337155967822715013560 64 0 4820042472761275985972216701018000949146583723223368287546398668199808667794323127927109279118194579923633380951634762443771387842025256759183959591021020914285939315772409623015142387767692683576223252239906928247861037035157382214255649003236635875765398015504348001780086645868580427530945381421810301046624970908742 1186 16 0 68852
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app2/bench_1309.smt2 296 3 0 64148 4 3 0 1944
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_3939.smt2 14 0 0 832 4 0 0 165
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2369.smt2 44 0 0 308627 5 0 0 2792
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_80.smt2 0 652 0 5876 0 31 0 389
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app12/bench_528.smt2 1 4 0 220 1 2 0 121
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2325.smt2 0 2229 0 20656 0 36 0 638
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_2618.smt2 0 1045 0 9568 0 32 0 458
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_11234.smt2 3115 0 0 118508 70 0 0 1280
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_192.smt2 211 0 0 29315 11 0 0 2467
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_25.smt2 0 1 0 1684 0 1 0 1054
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_7415.smt2 215482131 0 0 15052418610 51 0 0 555
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_598.smt2 7 0 0 2099 1 0 0 532
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_12604.smt2 2584 0 0 140149 139 0 0 2585
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_17204.smt2 2 0 0 6513 1 0 0 1064
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app9/bench_554.smt2 1 0 0 42 1 0 0 27
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_4301.smt2 504 0 0 4979 47 0 0 1199
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/Sage2/bench_13870.smt2 471 0 0 10539 78 0 0 2029
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app7/bench_5105.smt2 194231463746695361633193574889422797905801500749014936 0 0 13660946283476750058460017915604301485281041661588058515 1 0 0 11276
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/sage/app1/bench_725.smt2 44 0 0 20143212 5 0 0 3366
/raid/steuber/Benchmarks/srem_sdiv_mul/QF_BV/spear/wget_v1.10.2/src_wget_vc18756.smt2 4 4 0 500 4 4 0 326
